,5
Biomass growth rate,0.23226737366172068
Glucose uptake,-3.1
ALCD25yi,0.0
MTHFCm,0.0
AMPN,0.0
DAGCPTer_RT,0.0
PYRt2,0.0
NNDPRm,0.0
HMGCOASm,-0.02242715693236034
PDE4,0.0
PAPSR,0.0
FACOAL80p,0.0
URIH,0.0
ACOAO4p,0.0
3IPM3MT,0.0
UDPGD,0.0
CYTDK2,0.0
ACACT4m,0.0
CHTNDA,0.0
FACOAL141,0.0
ACACT7p,0.0
POLYAO,0.16450569006961266
MEVK1,0.2060966473343863
DATUP,0.0
TAUDO,0.0
CSp,0.0
PSERT,0.0
GK2,-0.010971381662285038
CYSt2r,0.0
ATPS2v,0.0
SPHPLer,0.0
PLBPCe_RT,0.0
ALDD19xr,0.0
GTHRDH_syn,0.0
NDPK7,0.0
PPDOy,0.0
GLYCLTDy,0.0
DGK1,0.0
SLCBK2er,0.0
CERS126er,0.0
CSm,2.684700265390259
MI145P6Kn,0.0
ADK3m,0.23793470224484964
DMATT,0.06835512673177607
PMPK,0.0003235484515107769
LGTHL,0.0
PUNP3m,0.0
PPNDH,0.022103492347143986
GLYTRS,0.11920426151066829
HACD4p,0.0
GAT2er_RT,0.0
DASYNer_RT,0.008570666088117492
ACOAD8m,0.0
ECOAH1p,0.0
KYN,0.1337606900854199
HSTPT,0.014530646896277246
FACOAL141p,0.0
FE2t,-0.0009950334287668113
3MOPDC,0.0
PTE11x,0.0
GLUTRS,0.04846792966411224
AICART,0.04287214409783525
CYTD,0.0
42A12BOOX,0.0
DPGM,0.0
TPI,1.3935191406916794
COAtim,0.0
NADS2,0.0
ACACT4p,0.0
HISTRS,0.014207098444766468
PHETRSm,0.0
OMCDC,0.07437317438335127
LEUTA,-0.07437317438335127
DTMPK,0.0005860105837485213
ALCD23yi,0.0
FA140COAabcp,0.0
FACOAL160p,0.0
PGL,0.0
THRD_Lm,0.0
BGLA,0.0
TRPTRS,0.005416242886417664
AMETt2,0.0
SHSL1,0.0
AHSERL,0.0
ACtr,0.0
LNS14DMrx,0.0
ACOAD10m,0.0
TMDPP,0.0
INSTt2,0.0
IPC224PLCg_RT,0.0
DCTCP,0.0
TRPTRSm,0.0
HEX7,0.0
HICITDm,0.04002756557261897
MALtm,0.0
AMID,0.0
MCITSm,0.0
GNNUC,0.0
PNTK,0.00017884587771953633
FAO80p,0.0
ADA,0.0
GLUDxi,0.0
URAt2,0.0
FA180COAabcp,0.0
AMID2,0.0
ERGSTt,0.0
CSNATp,0.0009913171507882237
UDPG4E,0.0
CYOR_u9m,12.262600652104531
SHK3Dr,0.04347371659563991
SSALy,0.0
CYSDS,0.0
RBK,0.0
MOHMT,0.00017884587771953633
IPC324PLCg_RT,0.0
GARFT,0.028341497201558
PYDAMK,0.0
HKYNH,0.00039090598987474856
DATCY,0.0
NNATn,0.0
METTRSm,0.0
SFGTHi,0.0
IPCS226g_RT,0.0
ACP1e,0.0
FAO141p_even,0.0
FTHFLi,0.33588835253863913
ASAD,-0.12015120626148373
ECOAH7p,0.0
FACOAL140p,0.0
ECOAH9m,0.0
HXPRT,0.0
H2Otm,-43.54022507322147
C22STDSrx,0.0
NTRLASE2,0.0
DHAD2m,0.03683040517416538
ERGSTGLCT,0.0
FACOAL182,0.0
P5CR,0.0
PSPHPLer,0.0
MI1PP,0.0
NAt3_1,0.0
NDPK10,0.0
BPNT2,0.0
RNDR3n,0.0
CPPPGO,0.00016049675520024898
PTRCt3i,0.0
NAPRT,0.0
MIP2C324PLCg_RT,0.0
ALCD2x,0.0
PTE7x,0.0
NDPK3,0.0
FAO161p_odd,0.0
LANOSTt,0.0
FACOAL120,0.0
ECOAH5m,0.0
SACCD4m,0.0
C4STMO2er,0.03401137606003308
URIDK2r,-0.0015812762798889937
NTPP9,0.0
CERS2p24er,0.0
ALPHNH,0.0
DURIPP,0.0
GLUDy,-1.367967953538088
HSERTA,0.023282017001103567
CITtam,-0.428095015871794
PHETRS,0.022103492347143986
FMNAT,0.00017443279761995224
TYRTRS,0.014484890223665886
TYRTRSm,0.0
NTRLASE3,0.0
ILETRSm,0.0
ASPK,0.12015120626148373
DIPS,0.0
UDPGALt2g,0.0
LALDO3,0.0
HSK,0.09686918926038017
GTPt2m,0.0
PPCDC,0.00017884587771953633
ATPATF1,0.0
PRATPP,0.014530646896277246
ASPTRS,0.04582542375396284
TYRt6,0.0
FAO161p_even,0.0
PSERDv_RT,0.0
IMPC,-0.04287214409783525
DGTUP,0.0
PDE5,0.0
NDPK9,0.0
RNDR4n,0.0
SUCRe,0.0
TYRt7,0.0
RPE,0.15172014537417436
HEX4,0.0
ILEt7,0.0
ADNUC,0.0
DHQTi,0.04347371659563991
ORNt3m,0.03650453404891799
LEUTAm,0.0
ECOAH6m,0.0
NADH2_u9cm,0.0
OMCDCm,0.0
FA182COAabcp,0.0
CHLPCTD,0.0
NDPK2,0.41884148370509194
ACOAH,0.0
CERS2p26er,0.0
PYK,3.536733412613166
TRDRm,0.0
FAS180COA,0.04469613978321955
PPCOAOm,0.04260131567434403
GHMT2r,-0.23569076248212079
ACACT5p,0.0
ALLTAHr,0.0
CERS324er,0.0
PGAMT,0.0
PMEVK,0.2060966473343863
FAS80COA_L,0.05027148582059549
DHFS,0.0009063072920279477
ACGKm,0.03650453404891799
PGCD,0.0
PPBNGS,0.0006419870208009959
PRMICI,0.014530646896277246
PPNCL3,0.00017884587771953633
NNAMrm,0.0
PGM,-3.623680845804446
CYTK2,0.0
MIP2C224PLCg_RT,0.0
GTMLT,0.0
ASP1DC,0.0
ETHAPTer_RT,0.0
PGMT,-0.38934004323944854
GTHRDabcv,0.0
DOLPMMer,0.18765833414362426
DADK,0.0
DTTGY,0.0
ZYMSTt,-0.03134332073878089
ADNCYC,0.00041622313360180346
URIt2,0.0
ASPCT,0.02388126682515079
CYSTRS,0.007959570628013507
ARGt2r,0.0
ACITL,0.0
G12MT2g,0.0
PFK_2,0.0
ABUTD,0.0
PEAMNO,0.0
ALDD2x,0.0
PDE1,0.0
IPCS224g_RT,0.0
ALKP,0.0
3HPCOAHYDm,0.04260131567434403
ASNt6,0.0
DGTCY,0.0
ATPS,0.0
ACGAMPM,0.00720144992038165
PHETA1,-0.022103492347143986
HEX10,0.0
16GS,0.041184489360828004
MCOATAm,0.0
NADS1n,0.0
AMPTASECG,0.0
THFGLUS,0.0
ADK1,2.757378269007497
BTDD_RR,0.0
HMGCOAS,-0.2060966473343863
GTPCI,0.0009063072920279477
GMAND,0.0
MTHFDm,0.0
LEUTRS,0.07437317438335127
PMETMer_RT,0.003994998826981596
G3PD1ir,0.020184034771203525
NNAM,0.0
GLPT,0.0
DRBK,0.0
ADNt2,0.0
UREA2t2,0.0
ASPTA,-0.3061671778059084
MIPCS326g_RT,0.0
PRAMPC,0.014530646896277246
ADSL1r,0.028822058397664187
ARGN,0.0
ICDHyp,0.0
TKT2,-0.5695252520579355
SAM24MTer,0.0013078975810891492
BACCL,0.0
DUTUP,0.0
GTHOr,0.0
MTHFD,-0.2646747112392459
ATP2tp_H,0.02259903478887001
GLUDC,0.0
METt2r,0.0
HBCO_nadp,0.0
VALTAm,-0.06391254867574836
GTHRDt2,0.0
METSOXR1,0.0
PLDn_RT,0.0
NAPRTm,0.0
FACOAL260p,0.0
PYDXNK,0.0003235484515107769
ALCD2y,0.0
IG3PS,0.014530646896277246
AGATer_RT,0.01976595349861243
DCTPD,0.0
CYTDt2,0.0
UPPRT,0.0
ECOAH12m,0.02474879013156025
LCYSTCBOXL,0.0
DHAK,0.0
GRTT,0.0681832488752664
ILETRS,0.03683040517416538
IPCS124g_RT,0.0
ILETA,-0.03683040517416538
UREASE,0.0
PTE9m,0.0
TYRTA,-0.014656768080175561
GLCP,0.0
PYRDC,0.23721304751488267
PINOSer_RT,0.001091656656210087
NNDPR,0.00039090598987474856
MIPC124PLCg_RT,0.0
PIt2m,38.047011051033685
PYDXO_1,0.0
RBFSa,0.0008087549950901114
PMANM,-0.18765833414362426
METTRS,0.013250853667401164
NADS1,0.00039090598987474856
PSERDg_RT,0.0
GLYOX,0.0
D_LACDcm,0.0
ACOAO5p,0.0
DRTPPD,0.0004043774975450557
ALASm,0.0012839740416019918
ALCD24xi,0.0
NDP3g,0.0
DAGPYPer_RT,0.010033950542186332
SPMDt3i,0.0
FACOAL100p,0.0
ACACT6m,0.0
3MOBDC,0.0
DAGKer_RT,0.0
MDHm,2.6103270910069076
SERTRS,0.07824391016542384
TALA,-0.5260515354622955
ALCD25xi,0.0
GAPD,3.623680845804446
OIVD3m,0.0
APCPT,0.0
OCBTm,0.0
C5STDSer,0.0013078975810891492
CITtcm,0.428095015871794
13GS,0.22239647481584487
SHCHD2,0.0
GALKr,0.0
PTE9x,0.0
TMDPK,0.0003235484515107769
CERH126er,0.0
ACONTam,-2.684700265390259
DCTUP,0.0
MIPC324PLCg_RT,0.0
GLYCTO1p,0.0009063072920279477
FECOSTESTH_RT,0.0
HACD7p,0.0
THRt2r,0.0
ETF,0.0
NP1,0.0
PTPATi,0.00017884587771953633
IGPS,0.13956783896171232
ALDD20x,0.0
LYSt6,0.0
METS,0.02762100380847816
CYSTL,0.0
PI35BP5Per_RT,0.0
NADK,0.00018465256206301461
NTD2,0.0
TRDR,0.026306602740926496
MIPCS226g_RT,0.0
CDPDGPm_RT,0.0004180812725910972
FA141COAabcp,0.0
HISTP,0.014530646896277246
FACOAL161p,0.0
GK1,0.0250214673624561
EPISTATer_RT,0.0
ACHLE2,0.0
ACACT6p,0.0
GMPS2,0.0
ADCS,0.0009063072920279477
IMPD,0.014050085700171059
TRPTA,0.0
COAHLp,0.0
LANOSTESTH_RT,0.0
ORNTACim,0.03650453404891799
VALt2r,0.0
C24STRer,0.0013078975810891492
ASNt7,0.0
YUMPS,0.0
PCDAGATer_RT,0.00010033950542186333
FA161COAabcp,0.0
IPC226PLCg_RT,0.0
FAS140COA,0.05027148582059549
ACLSm,0.16321335906837944
FAO141p_odd,0.0
G6PDH2r,0.0
PIN3Kn_RT,0.0
PSPHSer,0.000930463098888853
PDHm,2.563149638870935
NH4t,1.5330329527750859
GLUCYS,0.0004459533574305037
ALATRS,0.13415159607529467
PPPGOm,8.024837760012449e-05
DCMPDA,-0.000995265696140472
GLNTRS,0.027383858819969544
AMPDA,0.0
OCBT,0.034067817031832884
