,5
GLUCYS,0.0004482517253350052
ALATRS,0.13484299062950017
PPPGOm,8.066196411627307e-05
DCMPDA,-0.0010003951265940077
GLNTRS,0.027524990579972108
AMPDA,0.0
OCBT,0.03424339677787078
ACACT1r,0.20715883447025177
ADEt2,0.0
TREH,0.0
GLUt2r,0.0
FECOSTt,0.0
BFFS,0.0
TRIGSer_RT,0.0
DDPAm,0.0
GBEZ,0.12095068911071917
HPROb,0.0
TMPPP,0.0003252159653081574
TKT1,-0.010053904153933146
FBA,0.0
DB4PS,0.0008129231810502542
ARGSS,0.03424339677787078
DHQS,0.043697772751394644
LEUt2r,0.0
PSCVT,0.043697772751394644
ABUTt2r,0.0
ECOAH6p,0.0
CTPS1,0.010478117544146022
LANOSTATer_RT,0.0
MIP2C226PLCg_RT,0.0
HACD5p,0.0
ACGAM6PS,0.0072385649708394985
GTHS,0.0004482517253350052
GUACYC,0.0
GLUt7m,0.0
PRASCSi,0.0284875644672656
UTUP,0.0
PPND2,0.014732306574903561
PRAGSr,0.0284875644672656
FAS120COA,0.050530576525030124
SERPTer,0.000935258547756266
G5SD,0.05507356106841235
MTRI,0.16645944552540465
CYSS,0.0
GLCS2,0.0
HISt2r,0.05910514175547057
ATHRDHr,0.0
DOLPMTcer,0.18862549334317158
PEPAT,0.0
CYSTA,0.0
PROt2r,0.0
ACOAD9m,0.000996426231109272
DROPPRx,0.0004064615905251271
PDXPP,0.0
G12MT1g,0.0
PPAm,0.2176649677472313
AIRCr,0.0284875644672656
LEUTRSm,0.0
GLYK,0.0
GTHOm,0.0
CSNATm,0.000996426231109272
NTPP10,0.0
PUNP2,0.0
HEMEOSm,0.00016132392823254614
PIN4Kn_RT,0.0
ADSL2r,0.0284875644672656
NDPK5,0.0
ALAt2r,0.0
FAO181p_even,0.0
CSNt2,0.0
GLYCDy,0.0
ATPS3m,37.06962429122447
GLNt6,0.0
DHAD1m,0.14017461805214357
HCYSMT,0.0
HCO3E,0.9479203749426075
FKYNH,0.13484299062950017
UMPKn,0.0
FACOAL120p,0.0
MI1345PKn,0.0
PUNP5,0.0
ARGTRS,0.03424339677787078
HSDxi,3.0647983186690744
TYRTAip,0.0
GLYGS,0.12095068911071917
FBA2,0.0
ASNTRSm,0.0
H2Ot,-12.940355855890497
ASPt7,0.0
ADPRDP,0.0
PRFGS,0.0284875644672656
AMAOTrm,0.0005645170165937722
ILETAm,0.0
PSERSer_RT,0.007517554976972482
NTRLASE,0.0
PHEt2r,0.0
UAGDP,0.0072385649708394985
ACACT9p,0.0
MIPCS324g_RT,0.0
AHSERL2,0.023402008564651106
ASNS1,0.0
EPISTESTH_RT,0.0
MTHFR2,0.0
AGTi,0.0
3DSPHRer,0.000935258547756266
PIN4Ker_RT,0.0
PYDXNO,-0.16520807612551128
FRTT,0.0
PNTOt2,0.0
DPR,0.000179767619014467
SBTD_D2,0.0
SERD_L,0.0
FALDH2,0.0
LYSt2r,0.0
TRE6PP,0.0054565308981925735
GLYCt2,0.0
ADMDC,0.1664594455254049
NDPK8,0.0
TYRt2r,0.0
ALCD19y,0.00042023599250156735
MIPC226PLCg_RT,0.0
FRUt2,0.0
ALCD22xi,0.0
ADSS,0.02897060239420211
HPRO_u9m,0.0
ARAB14LO,0.0
PETOHMer_RT,0.004015588372792755
GTHPi,0.0
THMt2,0.0
UPP3MT,0.0
RPI,-0.36539380319577236
MIP2C126PLCg_RT,0.0
LSERDHr,0.0
HETZK,0.0
UPP3S,0.00016132392823254614
THIORDXm,0.0
GLCGSD,0.0
TMDS,0.0005890307828230303
XYLTD_D,0.0
VALTRS,0.06424194310259516
URIK1,0.0
ERGSTATer_RT,0.0003735431044458376
PYAM5PO,0.0
NADH2_u9m1,0.0
IPMD,0.07475648109942468
IPC326PLCg_RT,0.0
CHTNS,0.0072385649708394985
PTE2x,0.0
MIPCS224g_RT,0.0
MANt2,0.0
RNDR1,0.0005722213431229676
ACACT10m,0.0
SADT,0.0
NTD4,0.0
LPPer_RT,0.0
MDRPD,0.16645944552540465
CLPNSm_RT,0.00042023599250156735
2DOXG6PP,0.0
THRA,0.0
FAS160COA,0.050530576525030124
AASAD1,0.040233860850980616
HACONTbm,0.10693465143863978
UTCY,0.0
ADCL,0.0009109782459672516
MMSAD3m,0.0
GNK,0.0
THRA2,0.0
SQLErx,0.0
NDPK4,0.0005890307828230303
PRAIS,0.0284875644672656
ACSm,0.21455568833160021
GND,0.30240114531756157
SULR,0.023402008564651106
CHLt2,0.0
FAO182p_odd,0.0
CERS326er,0.0
PUNP1m,0.0
FACOAL181,0.0
AMID3,0.0
FMETTRSm,0.0
CATp,0.0004554891229836258
LEUt6,0.0
MI4PP,0.0
FADFMNtm,0.0
SBPP1er,0.0
ACHLE3,0.0
PDE2,0.0
GUAt2r,0.0
GLUt7,0.0
PUNP1,-0.16645944552540465
EPISTt,0.0
ME2,0.0
SACCD1,0.040233860850980616
IPPMIb,-0.07475648109942468
C8STIer,0.00131463826320907
IPC126PLCg_RT,0.0
PLBP1Ie_RT,0.0
APNPT,0.0
PGK,-4.345419412142952
CTPtm,0.0006791480567705886
ORNTArm,0.0
PUNP7,0.0
ARGTRSm,0.0
ADNK1,0.1803391399644106
CYTK1,0.0
FACOAL160,0.0
RNDR4,0.001589425909417038
MALT,0.0
ACS2,0.0
CTPS2,0.0
ORNt2r,0.0
ACONTbm,2.171754110610672
FAO182p_even,0.0
CYSTGL,0.00951834523016043
ECOAH4m,0.0
OPAH,0.0
THRD_L,0.02750187760038459
HISTRSm,0.0
PTE7m,0.0
PLBPC_RT,0.0
LEUt7,0.0
ADHAPRer_RT,0.0
C22STDSer,0.00131463826320907
SACCD2,0.040233860850980616
ASPTAp,0.0
PFK_3,2.140028765809057
ILEt6,0.0
PROTRS,0.05507356106841235
ACOAO8p,0.0
FBP,0.0
NMNAT,0.0003252159653081574
TRPO2,0.13484299062950017
BPNT,0.0
IPCS126g_RT,0.0
ALCD26xi,0.0
SHCHF,0.0
PUNP4,0.0
ATPATF2,0.0
MTHFC,-0.26603879977296707
PI4P5Kn_RT,0.0
URIDK2rn,0.0
GALt2,0.0
UNK3,0.16645944552540465
ORNDC,0.0024492754429633334
CHOLK,0.0
MIPC126PLCg_RT,0.0
IPPSm,0.07475648109942468
VALTRSm,0.0
ALLTN,0.0
THIORDXni,0.0
NTPP11,0.0
ABTA,0.0
PYDXPP,0.0003252159653081573
SUCFUMtm,0.0
LCYSTintv,0.0
MTHFD2i,0.0
PTE10x,0.0
G3PIt,0.0
PPYRDC,0.0
ALR2,0.0
PC,0.47469600902097664
D_LACt2,0.0
GLYCt,0.0
GLYt2r,0.0
ADSK,0.0
PPCK,0.0
TCHOLAabcv,0.0
SHKK,0.043697772751394644
LYSTRS,0.040233860850980616
MGCHrm,0.0
TAGL_RT,0.0
FRDcm,0.06769721681876843
HACD6p,0.0
4HGLSDm,0.0
FA240tp,0.0
MFAPSer_RT,0.004015588372792755
ALDD20y,0.0
PDX5POi,0.0
GUAPRT,0.0
GLU5K,0.05507356106841235
MIPC224PLCg_RT,0.0
CHORM,0.03694971656958087
FACOAL80,0.0
FACOAL161,0.0
CYSTAm,0.0
ILEt2r,0.0
UGLT,0.0
ITCY,0.0
GLNt2r,0.0
ADD,0.0
DASYNm_RT,0.0008404719850031347
GF6PTA,0.0072385649708394985
DADA,0.0
NDPK1,0.0
MIPC326PLCg_RT,0.0
FAO181p_odd,0.0
CERS224er,0.0
G3PT,0.0
FA260tp,0.0
MIP2C124PLCg_RT,0.0
ENO,4.345419412142952
ACON3MT,0.0
HACD8p,0.0
HEX1,3.1
MCPST,0.0
ASNt2r,0.0
AHCi,0.013879694439005934
ADPT2,0.0
ACOTAim,0.03669267222083411
IPCS324g_RT,0.0
ASNN,0.0
NNMT,0.0
ACACT1m,-0.06628895931500763
HACD10p,0.0
DHORTS,-0.024004346820570052
ACACT8p,0.0
PFK,0.0
MAN1PT,0.18862549334317158
IPC124PLCg_RT,0.0
PRDX,0.0
ACOAO6p,0.0
RNDR1n,0.0
KARA1im,0.14017461805214357
SBTD_L,0.0
ALCD22yi,0.0
DNADDP,0.0
SUCOASm,-1.508121166683168
THRS,0.07842747595836624
SBPP2er,0.0
UMPK,0.6758445349406702
PYDXK,0.0
ADPT,0.0
DNMPPA,0.0009109782459672516
MIP2C326PLCg_RT,0.0
ACOAO7p,0.0
FECOSTATer_RT,0.0
ACALDCD,0.0
AMETtm,0.0011290340331875442
CERH124er,0.0
PPA,2.31189889622797
OMPDC,0.024004346820570052
LPCATer_RT,0.010085663820037618
MI1456PKn,0.0
IPCS326g_RT,0.0
IPPS,0.0
XPPT,0.0
ECOAH4p,0.0
RBFKm,0.0
NDPK6,0.0
ICLp,0.38603952207621717
NACt,0.0
FMNATm,0.0
IMACTD,0.0
ECOAH1m,-0.06670079058765917
FBA3,2.140028765809057
IPPMIa,-0.07475648109942468
RNMK,0.0003252159653081574
SLFAT,0.023402008564651106
GAT1er_RT,0.01986782386771299
THRTRS,0.050925598357981605
HPYRRy,0.0
DHORDfum,0.024004346820570052
3HAO,0.00039292065298871665
MIPCS124g_RT,0.0
NNAT,0.00039292065298871665
TRPS1,0.14028714791235797
PTE2m,0.0
PI45BPPn_RT,0.0
FA160COAabcp,0.0
CSND,0.0
SERt2r,0.0
MALTt2,0.0
DPCOAK,0.000179767619014467
IPDDI,0.06870741745180485
HACD9m,0.0
PI3P5Kn_RT,0.0
AMETt2m,0.0005182910574185998
GALT,0.0
POLYAO3,0.000179767619014467
DUTCP,0.0
ALATA_Lm,-0.3867111992708988
C3STDH2er,0.03418666491888306
PSERDm_RT,0.007050626096415185
ACOAHim,0.0
GDPMANNtg,0.0
RNDR3,0.0
SPRMt2i,0.0
EPGALURSe,0.0
HYPOE,0.0
PUNP3,0.0
CYTDK1,0.0
IGPDH,0.014605535383832254
SPMDtex2,0.7890756056015513
HMPK1,0.0
FACOAL240p,0.0
ACOAO9p,0.0
GLUTRSm,0.0
VALTA,0.0
SO3ti,0.0
TRE6PS,0.0054565308981925735
GALUi,0.3913466357326068
DPMVD,0.20715883447025177
CBPS,0.05824774359844083
DTTUP,0.0
FACOAL100,0.0
GLUTCOADHm,0.06670079058765917
ZYMSTESTH_RT,0.0
KYN3OX,0.00039292065298871665
URIK3,0.0
CYSTS,0.00951834523016043
MAOX,0.0
NMNATm,0.0
ALCD24yi,0.0
FDH,0.0
NICRNS,0.0
MTAP,0.16645944552540465
ASPTAm,0.0
CAT,0.0
SUCCtm,0.4777410857155555
ORPT,-0.024004346820570052
ATPATF3,0.0
CERS226er,0.0
URIK2,0.0
ICDHxm,1.785714588534455
HPROa,0.0
ALLTNti,0.0
SLCBK1er,0.0
ACACT7m,0.0
PFK26,0.0
DUTPDP,0.0
FAS100COA,0.050530576525030124
ECOAH8p,0.0
DCYTD,0.0
OCOAT1m,0.0
G3PCt,0.0
GLNt7,0.0
ASPt2r,0.0
PGI,2.3996984051823294
GLYCLm,0.0
PIt2r,0.0
CHORS,0.043697772751394644
ANPRT,0.14028714791235797
GPDDA1,0.0
PTRCtex2,0.0
ACGSm,0.0
ACS,0.023402008564651106
GLUSx,0.0
DDPA,0.043697772751394644
MAN6PI,-0.18862549334317158
HACD1p,0.0
ACHLE1,0.0
PAL,0.0
HEMEASm,0.00016132392823254614
PTE8x,0.0
RNDR2n,0.0
PTE12x,0.0
ACONT3m,0.0
ANS,0.005837077935846522
ALLTTti,0.0
PDE3,0.0
POLYAO2,0.0
ARMT,0.0
GTPCII,0.0004064615905251271
PRPNCOAHYDm,0.0
SUCD2_u9m,1.9858622523987235
GLUPRT,0.0284875644672656
THIORDXi,0.0
MALSp,0.0
ALDD2y,0.0
HISTD,0.014605535383832254
ASNNe,0.0
PYDXS,0.0008855306219769138
RBFSb,0.0004064615905251271
KARA2im,0.03702022283054502
HMGCOAR,-0.20715883447025177
PTE11m,0.0
MI145PKn,0.0
FACOAL1831,0.0
AP4AH,0.0
RNDR2,0.0008785266887685545
L_LACt2r,0.0
GUAD,0.0
INDPYRD,0.0
4MOPDC,0.0
UDPACGLP,0.0
LNSTLSr,0.03418666491888306
PI45BP5Per_RT,0.0
LCYSTATm,0.0
RBFK,0.00017533179464926507
ARGSL,0.03424339677787078
FACOAL140,0.0
ZYMSTATer_RT,0.0003968895484737025
ALDD2ym,0.21455568833160021
FUMm,1.9858622523987235
MIPCS126g_RT,0.0
CERS124er,0.0
UTPtm,0.0
PNP,-0.0003252159653081574
ECOAH5p,0.0
HGNTOR,0.0
ALCD23xi,0.0
G5SADm,0.0
ME1m,0.0
FBP26,0.0
MI3PP,0.0010972828693096481
PRPPS,0.2077775152370146
HSDy,2.962968834146057
NNATm,0.0
ECOAH11p,0.0
GLCt1,3.1
ECOAH7m,0.0
ASNTRS,0.025207155616885683
ADK4m,0.0
TRPt2r,0.0
PPM,-0.1667846614907128
ERGSTESTH_RT,0.0
THIORDXp,0.0
MTHFR3,0.02806289265037411
PEPDt3,0.0
PTE10m,0.0
ORNTA,0.0
PUNP6,0.0
SO4ti,0.0
AGPRim,0.03669267222083411
ALDD2xm,0.0
HMR_6515,0.0
GLNS,0.17222555027140657
FA181COAabcp,0.0
PSERSm_RT,0.0
UPPDC1,0.00016132392823254614
FTHFLmi,0.0
MCITL2m,0.0
PANTS,0.000179767619014467
FACOAL180,0.0
HMBS,0.00016132392823254614
ACCOAC,0.40912612018202726
SQLEr,0.03418666491888306
HISt6,0.0
FUMAC,0.0
ACHBSm,0.03702022283054502
ATPPRT,0.014605535383832254
METAT,0.18146817399759813
MM3,0.0
FACOAE1829Z12Z,0.0
METSOXR2,0.0
FACOAE100,0.0
PYNP2r,0.0
CHOLSH,0.0
I4FE4STm,0.0
NO3t,0.0
UACMAMO,0.0
FACOAE140,0.0
SDPTA,0.0
F6PP,0.0
ORNCD,0.0
UDPDOLPT,0.0
GDPTPDP,0.0
ACOAR5m,0.0
XYLK,0.0
VNDH,0.0
AAMYLASE,0.0
APNn,0.0
UDPGDC,0.0
LIPOCTm,0.0
TGUAt,0.0
ADSHm,0.0
HACD3m,0.0
G12MT3,0.0
G6PP,0.0
NADHXD2,0.0
NA1tm,0.0
MANPGH,0.0
ULA4NFT,0.0
GLCNACT,0.0
LYSTRSm,0.0
ACPT1819Z1819Z,0.0
BTS,0.0
NARK,0.0
CYOO6m,6.067038764468832
2HESR,0.0
NTD6,0.0
3AMACHYD,0.0
ADNtm,0.0
MSAR,0.0
MALCOAMT,0.0
ACANTHAT,0.0
ALDD3y,0.0
GNP,0.0
MLTP2,0.0
SPMDtmr,0.0
CYANST,0.0
NTPP1,0.0
HPYRP,0.0
ACKrm,0.0
GGPTRCS,0.0
FACOAE180,0.0
BTP,0.0
INSH,0.0
BADP,0.0
DNAMTn2r,0.0
